ID	5_11_1_1	5_12_2_1	5_13_5_1	5_14_1_1	5_14_5_1	5_12_2_3	5_13_5_3	5_14_1_3	5_14_5_3	5_11_1_3	5_12_2_5	5_13_5_5	5_14_1_5	5_14_5_5
2178_1	11	0	1	1	0	2	3	1	17	1	3	7	0	2
2177_1	1	0	0	0	0	0	0	0	1	0	0	0	2	0
2176_1	4	0	1	3	0	0	1	2	3	2	4	6	3	11
2175_1	3	0	0	0	1	0	0	0	4	0	0	0	0	2
2174_1	0	0	0	0	1	0	0	0	0	1	1	0	0	0
2173_1	8	1	0	0	2	2	8	2	9	0	7	7	1	20
2172_1	9	0	3	1	0	18	51	1	249	145	50	46	17	68
2171_1	2	0	4	0	1	7	154	4	383	72	250	155	64	569
2170_1	20	0	8	2	2	33	134	28	484	59	211	386	49	971
217_1	7	0	0	0	0	0	8	0	24	1	2	6	1	28
2169_1	20	4	33	0	4	44	813	8	1233	682	2913	1105	264	2891
2168_1	22	1	14	0	1	12	157	0	156	57	308	141	66	350
2167_1	2	0	1	0	0	0	1	0	5	0	0	1	2	1
2166_1	11	3	9	0	1	6	80	1	82	77	194	142	28	676
2165_1	5	0	8	0	3	8	161	1	249	88	297	121	57	560
2164_1	6	0	0	0	1	1	2	1	28	3	10	8	2	13
2163_1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
2162_1	15	1	1	1	1	8	11	2	27	2	40	17	3	52
2161_1	0	0	0	0	0	0	131	0	95	9	222	64	19	70
2160_1	14	3	13	0	5	10	144	3	143	62	239	130	31	282
216_1	9	0	1	0	1	3	13	0	19	2	5	6	1	7
2159_1	6	0	1	0	1	1	3	0	11	7	8	8	0	26
2158_1	1	0	2	0	0	4	3	3	6	3	13	14	0	11
2157_1	5	1	1	0	0	5	288	2	79	35	284	73	43	229
2156_1	0	0	0	1	0	0	1	1	3	0	1	0	1	0
2155_1	7	0	4	2	0	3	131	0	150	64	369	186	35	318
2154_1	10	0	15	0	1	19	24	9	74	10	26	43	1	112
2153_1	7	0	1	1	0	7	18	4	84	0	6	18	1	37
2152_1	2	0	0	1	0	0	0	0	1	0	2	1	0	0
2151_1	15	3	6	3	3	8	16	4	52	8	15	16	6	33
2150_1	10	0	5	0	1	20	14	7	35	7	20	128	4	35
215_1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2149_1	8	2	1	1	0	8	53	1	41	24	35	35	16	89
2148_1	2	0	0	0	0	3	1	3	13	0	4	3	2	7
2147_1	3	0	0	0	0	1	1	0	8	0	0	3	0	5
2146_1	2	0	0	0	0	0	0	0	6	3	0	3	1	4
2145_1	0	0	0	0	0	0	0	1	1	1	0	1	2	1
2144_1	0	3	0	3	2	1	48	2	41	23	71	43	6	95
2143_1	1	0	1	0	0	0	2	1	9	3	9	5	3	15
2142_1	3	0	0	0	0	0	1	0	9	1	22	21	0	31
2141_1	6	1	4	0	0	4	58	0	45	5	68	51	2	71
2140_1	12	0	0	0	0	1	1	0	27	0	5	11	0	44
214_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2139_1	6	1	5	0	0	10	99	2	106	55	289	160	22	203
2138_1	4	0	3	0	0	2	2	2	14	1	11	6	0	4
2137_1	10	0	1	1	0	3	18	5	74	2	8	22	1	68
2136_1	8	0	1	0	0	1	1	1	23	2	6	17	2	10
2135_1	4	0	1	0	0	2	11	0	12	14	49	63	6	42
2134_1	9	1	1	1	1	0	0	0	6	2	0	1	0	0
2133_1	5	0	1	0	0	7	31	6	52	9	87	44	16	108
2132_1	2	0	0	0	0	0	4	0	2	0	3	2	0	1
2131_1	8	0	5	0	0	1	19	0	22	8	89	74	6	66
2130_1	7	0	2	0	0	2	5	2	11	0	5	9	0	6
213_1	6	0	1	0	0	3	44	7	242	4	3	112	10	48
2129_1	3	0	0	0	0	2	4	2	28	3	13	13	3	15
2128_1	0	0	0	0	0	1	3	1	8	2	5	1	3	3
2127_1	3	1	0	0	0	0	0	0	5	0	5	1	0	3
2126_1	4	1	1	0	0	5	14	0	7	222	29	68	60	194
2125_1	4	0	0	0	1	1	17	0	38	3	27	31	20	40
2124_1	2	0	0	2	0	0	1	1	3	0	0	0	0	0
2123_1	5	0	1	0	1	4	9	1	44	4	20	21	1	43
2122_1	7	1	1	1	2	2	3	1	8	4	54	5	0	44
2121_1	18	0	9	1	3	10	82	0	95	55	521	428	39	190
2120_1	7	0	1	1	0	0	40	1	28	8	51	48	9	40
212_1	14	1	14	4	0	6	34	1	23	0	3	5	1	23
2119_1	15	1	4	0	0	4	34	3	41	11	40	72	6	91
2118_1	18	1	3	1	2	1	26	0	25	19	145	47	27	177
2117_1	2	0	2	3	1	1	12	0	3	51	22	6	29	55
2116_1	1	0	1	0	0	0	5	0	2	3	8	5	5	24
2115_1	19	0	4	1	0	10	25	2	65	13	69	40	2	99
2114_1	1	0	4	0	1	0	10	0	48	7	49	30	1	53
2113_1	8	0	0	3	2	18	231	9	270	39	103	120	19	564
2112_1	4	0	2	1	1	0	7	0	8	10	64	36	8	137
2111_1	5	0	5	2	0	58	6	29	36	11	10	12	7	9
2110_1	0	0	0	0	0	0	1	0	2	0	0	1	0	1
211_1	3	1	1	2	2	16	50	10	247	16	61	167	12	285
2108_1	7	0	1	0	0	0	2	1	15	2	1	5	0	4
2107_1	1	0	3	0	0	2	36	0	34	5	50	33	4	59
2106_1	3	1	1	1	0	0	28	0	22	8	19	29	6	16
2105_1	11	0	2	1	0	7	7	3	30	7	3	22	19	39
2104_1	4	1	0	2	1	2	23	0	34	0	34	15	3	68
2103_1	2	1	2	0	0	4	22	4	50	7	18	34	3	38
2102_1	8	0	2	1	0	6	59	8	113	35	78	133	30	312
2101_1	0	0	0	0	0	0	1	0	0	0	6	5	0	8
2100_1	15	1	13	0	6	12	131	6	150	19	322	77	16	282
210_1	2	0	3	0	0	0	12	0	37	5	28	35	4	50
21_1	20	0	2	1	1	3	5	0	32	0	4	9	0	16
2098_1	0	0	0	0	0	0	1	0	1	0	3	1	0	4
2097_1	26	0	13	2	4	70	194	35	765	64	416	514	71	1458
2096_1	2	2	1	1	1	0	2	0	2	0	0	1	0	4
2095_1	4	2	2	0	0	1	19	0	4	0	1	2	0	28
2094_1	3	0	2	0	0	3	13	1	47	17	52	59	9	87
2093_1	18	0	7	2	2	3	44	0	28	16	82	55	13	72
2092_1	18	3	43	4	4	15	313	2	624	240	800	293	102	1574
2091_1	20	0	6	1	1	21	18	4	82	11	26	26	4	126
2090_1	3	0	0	1	0	1	1	0	8	0	2	3	0	2
209_1	6	0	2	0	0	2	5	0	18	0	3	6	0	9
2089_1	5	1	0	0	0	5	6	1	12	0	9	8	0	6
2088_1	18	6	61	7	13	15	87	2	238	119	228	511	92	831
2087_1	9	1	0	0	0	1	3	0	26	1	1	15	1	5
2086_1	77	9	130	12	28	70	1657	13	2347	535	4148	3501	312	3065
2085_1	7	0	3	0	2	8	48	4	64	17	45	51	9	127
2084_1	48	2	8	2	1	11	115	10	182	36	599	383	24	265
2083_1	7	2	2	2	2	12	20	6	65	7	16	24	1	96
2082_1	1	2	0	1	0	1	7	0	4	7	1	4	7	15
2081_1	0	0	0	0	0	0	4	0	4	2	11	1	0	16
2080_1	3	0	2	1	2	3	9	1	31	5	40	42	0	42
208_1	7	1	4	1	0	5	12	6	58	6	14	44	4	57
2079_1	18	4	30	0	5	49	463	2	216	459	862	847	351	3279
2078_1	10	0	4	0	0	2	2	3	12	1	6	4	2	10
2077_1	12	0	4	0	1	7	86	1	86	71	117	115	35	257
2076_1	14	1	14	0	1	45	82	39	182	53	160	230	48	394
2075_1	0	1	0	0	0	0	0	0	1	0	1	4	1	4
2074_1	19	0	2	1	3	18	68	9	173	51	204	225	24	436
2073_1	4	0	1	0	0	1	2	0	4	1	4	4	0	3
2072_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2071_1	10	2	2	1	3	6	83	0	79	34	170	126	17	213
2070_1	13	0	2	0	0	4	12	1	71	5	41	39	12	73
207_1	14	0	18	1	0	215	631	130	652	283	334	491	182	1257
2069_1	1	0	0	0	0	0	0	0	1	0	0	0	0	2
2068_1	1	0	0	0	0	0	3	0	3	0	20	10	0	6
2067_1	0	0	0	1	0	4	12	2	63	9	53	121	13	378
2066_1	2	0	1	0	0	0	2	0	2	2	9	7	0	6
2065_1	12	0	2	1	0	8	44	7	42	26	372	94	21	143
2064_1	5	1	3	0	0	2	53	0	65	22	132	44	10	132
2063_1	1	0	1	0	1	0	0	0	0	0	1	0	1	1
2062_1	1	0	1	0	0	0	0	0	2	0	5	0	1	36
2061_1	5	1	0	1	0	0	0	0	9	0	2	1	0	2
2060_1	21	2	7	7	2	7	75	3	176	34	238	194	46	199
206_1	22	0	2	0	2	5	30	0	56	27	46	66	12	69
2059_1	1	0	1	0	0	4	65	0	56	204	151	269	133	343
2058_1	14	1	3	0	1	3	49	2	104	24	166	159	11	133
2057_1	10	0	2	1	0	2	77	1	312	6	78	67	1	72
2056_1	32	7	3	4	7	16	46	9	93	11	11	62	14	80
2055_1	0	0	0	0	0	0	5	0	24	3	3	1	0	9
2054_1	0	0	0	0	0	2	0	0	4	0	0	0	0	1
2053_1	3	1	3	3	1	9	57	2	33	34	70	101	33	171
2052_1	7	1	69	6	15	60	1723	11	3068	1221	9680	2755	531	8975
2051_1	4	1	0	0	1	0	3	0	12	2	29	22	2	17
2050_1	2	0	2	0	1	5	2	0	8	4	3	18	4	13
205_1	8	1	1	1	0	1	14	0	48	12	95	84	8	81
2049_1	26	1	7	7	2	18	85	6	223	18	228	165	17	213
2048_1	3	0	1	0	0	4	112	0	33	91	86	73	35	131
2047_1	21	3	13	4	5	13	146	3	277	58	186	211	28	522
2046_1	0	1	0	0	0	1	0	0	6	1	5	2	0	0
2045_1	1	0	1	2	0	0	1	0	23	1	1	9	1	18
2044_1	1	0	2	0	0	1	24	1	11	3	44	33	7	60
2043_1	4	0	0	0	1	4	18	0	27	0	28	13	7	129
2042_1	11	3	2	0	0	1	10	3	36	1	14	29	5	35
2041_1	29	4	6	6	0	7	85	6	89	24	68	69	9	91
2040_1	3	1	1	0	0	8	63	0	104	13	60	40	0	131
204_1	28	3	46	0	8	54	326	7	518	204	3247	2663	161	1445
2039_1	11	0	13	1	1	2	115	3	145	62	484	430	62	364
2038_1	2	0	0	0	0	0	5	0	5	4	6	13	6	21
2037_1	22	0	7	1	0	13	84	5	93	22	158	88	18	185
2036_1	14	4	9	1	7	38	313	2	56	216	207	110	82	352
2035_1	1	1	1	0	0	0	1	1	1	0	1	2	0	1
2034_1	16	0	1	0	0	18	52	4	119	5	26	101	7	135
2033_1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2032_1	19	1	4	0	2	13	22	3	129	8	12	47	4	74
2031_1	4	1	0	0	1	1	3	0	10	0	15	2	0	9
2030_1	30	1	10	3	0	26	98	10	128	11	115	90	26	137
203_1	6	3	2	2	0	1	27	1	31	6	22	17	1	52
2029_1	0	0	0	0	0	0	1	0	5	0	6	6	1	6
2028_1	2	0	1	0	0	1	18	1	77	2	43	45	2	42
2027_1	7	3	0	1	0	2	14	0	19	4	12	16	9	36
2026_1	4	0	2	0	0	0	2	0	23	4	27	27	2	32
2025_1	9	1	1	2	0	0	0	0	17	0	0	0	0	3
2024_1	6	0	0	0	0	1	0	1	10	0	0	3	1	6
2023_1	6	1	3	0	1	6	70	0	68	55	135	54	37	247
2022_1	24	0	11	0	0	7	11	8	35	7	10	11	8	17
2021_1	5	0	5	1	1	10	35	4	59	10	21	37	5	116
2020_1	4	1	0	1	0	2	10	3	33	0	6	16	1	12
202_1	13	13	8	13	7	0	5	0	12	1	1	5	0	20
2019_1	5	0	2	0	0	8	17	11	31	11	13	15	1	43
2018_1	25	3	15	3	6	21	247	20	405	61	503	468	41	281
2017_1	11	0	0	0	0	2	12	3	22	4	27	22	3	52
2016_1	1	1	1	1	1	73	455	23	875	80	405	844	51	1789
2015_1	4	0	1	1	0	2	18	0	22	1	16	16	1	61
2014_1	3	0	3	0	0	0	11	4	28	1	2	13	2	29
2013_1	1	0	1	0	0	1	15	3	32	7	8	27	14	45
2012_1	17	0	1	0	0	0	3	2	54	1	4	10	0	8
2011_1	0	0	0	0	1	0	0	0	0	0	3	0	0	2
2010_1	27	3	1	2	0	4	42	3	82	13	16	36	31	74
201_1	17	0	1	1	0	5	25	1	47	10	43	21	5	35
2009_1	7	0	0	0	0	4	20	5	16	3	22	8	1	19
2008_1	3	3	1	0	0	0	12	0	10	24	40	62	10	74
2007_1	21	0	2	2	0	4	3	1	28	2	5	15	3	16
2006_1	17	2	10	4	1	70	73	11	57	5	22	34	3	624
2005_1	10	1	0	0	2	2	2	0	13	0	3	5	0	10
2004_1	12	4	22	1	1	20	530	4	500	217	1400	656	175	1534
2003_1	3	0	1	2	1	0	1	1	8	0	3	1	0	12
2002_1	3	2	2	0	0	1	11	1	81	6	45	72	8	73
2001_1	2	0	0	1	1	0	0	0	1	0	0	1	0	0
2000_1	6	0	0	0	0	0	75	0	2	7	31	2	4	26
200_1	3	0	3	0	1	16	45	8	85	12	76	92	5	185
20_1	11	0	3	0	0	3	23	2	68	3	41	31	7	66
2_1	27	4	15	0	5	20	284	1	157	91	464	183	50	512
1999_1	7	0	2	0	0	10	12	3	110	10	84	78	16	119
1998_1	7	2	0	0	0	6	24	0	7	4	18	7	5	34
1997_1	41	2	24	2	2	14	233	2	370	88	287	195	43	508
1996_1	3	0	0	0	0	3	6	1	7	2	2	3	0	31
1995_1	5	1	3	1	2	2	74	1	65	41	172	110	20	248
1994_1	15	0	1	1	1	2	68	1	74	10	166	144	6	133
1993_1	1	0	1	0	0	0	1	1	8	0	9	5	0	11
1992_1	0	0	0	0	0	0	0	0	4	0	2	2	0	1
1991_1	5	0	0	1	1	2	2	1	13	1	2	2	1	9
1990_1	6	0	1	0	0	0	0	0	8	0	2	7	1	5
199_1	6	2	4	0	0	2	19	2	38	9	17	9	4	30
1989_1	14	0	1	0	0	3	23	0	38	14	9	39	1	38
1988_1	5	0	2	1	0	0	30	0	7	1	41	24	0	35
1987_1	9	0	4	0	2	5	28	2	49	10	90	29	11	54
1986_1	3	0	1	0	1	2	9	1	21	4	10	4	1	19
1985_1	11	0	3	0	0	2	4	0	8	2	3	1	2	3
1984_1	9	3	1	2	0	3	10	3	59	12	21	29	77	53
1983_1	0	0	1	0	0	0	28	1	70	4	8	25	2	25
1982_1	11	0	2	2	0	1	31	0	32	2	57	22	5	44
1981_1	16	1	17	1	0	19	18	9	49	21	280	142	10	96
1980_1	2	1	0	0	0	1	0	0	4	0	4	4	0	0
198_1	2	0	0	0	0	2	0	0	0	10	11	14	9	14
1979_1	7	0	1	1	0	2	14	0	14	9	26	23	5	51
1978_1	6	0	0	0	0	0	0	0	8	1	0	0	5	3
1977_1	3	2	3	0	0	0	19	0	43	21	41	52	19	110
1976_1	9	1	3	0	1	24	82	1	100	19	18	9	8	770
1975_1	14	0	5	0	0	21	39	18	108	14	30	54	8	45
1974_1	7	0	1	0	1	0	7	0	15	7	8	4	1	28
1973_1	1	1	1	0	1	1	0	2	12	1	1	6	0	10
1972_1	3	0	1	1	0	0	9	0	25	2	16	25	1	48
1971_1	10	0	0	0	0	1	7	1	15	0	11	14	0	18
1970_1	4	0	2	0	2	3	15	1	20	1	21	41	1	29
197_1	2	1	1	1	0	2	5	2	9	9	89	51	9	80
1969_1	1	0	0	0	0	0	3	0	5	0	2	0	0	3
1968_1	3	1	4	1	2	6	29	0	54	17	140	35	3	111
1967_1	15	0	5	3	1	35	45	17	139	16	100	200	31	786
1966_1	1	0	0	1	1	1	6	2	14	0	3	10	5	65
1965_1	15	0	7	3	0	37	130	40	596	24	122	376	51	385
1964_1	8	0	2	0	0	2	8	0	20	0	26	12	2	6
1963_1	4	0	3	0	0	5	9	0	9	0	18	11	4	33
1962_1	6	0	4	0	0	5	5	2	67	4	13	54	1	32
1961_1	1	0	0	0	1	0	4	0	5	0	2	0	0	6
1960_1	17	2	0	2	0	2	7	1	31	1	5	11	0	14
196_1	14	0	4	3	1	3	83	1	84	23	143	80	31	172
1959_1	0	0	0	0	0	0	0	0	1	0	0	0	1	3
1958_1	0	0	0	0	0	0	7	0	3	1	11	2	2	6
1957_1	14	0	4	1	1	1	12	0	28	6	30	38	17	40
1956_1	3	0	3	0	0	2	12	0	16	15	27	19	0	30
1955_1	11	1	14	0	1	7	47	1	37	8	9	28	2	456
1954_1	1	0	3	0	0	13	45	17	172	14	33	92	14	385
1953_1	15	1	6	1	0	10	41	3	73	7	75	91	23	144
1952_1	4	0	0	0	0	1	25	0	22	7	82	55	8	72
1951_1	27	0	4	3	0	12	83	2	97	28	112	119	15	146
1950_1	3	0	1	3	0	7	74	0	87	23	178	104	11	138
195_1	3	0	0	0	0	2	13	0	18	4	10	15	2	40
1949_1	0	0	1	0	0	0	0	0	2	0	0	1	0	2
1948_1	4	1	2	2	0	3	28	1	70	7	81	61	14	124
1947_1	0	0	0	0	0	0	2	0	10	1	4	0	0	5
1946_1	1	0	0	1	0	3	6	0	6	3	14	3	0	15
1945_1	5	0	0	0	0	2	66	2	83	39	15	29	17	238
1944_1	2	0	0	0	0	0	6	1	11	1	8	10	0	38
1943_1	1	1	0	2	0	4	5	0	10	0	9	1	0	2
1941_1	8	0	1	0	0	7	17	5	31	15	68	26	0	60
1940_1	1	0	1	0	0	3	1	1	8	0	4	12	2	8
194_1	1	0	0	0	0	0	0	0	3	0	0	0	0	0
1939_1	11	3	3	3	2	2	4	1	14	2	4	7	0	9
1938_1	9	0	8	0	0	4	8	1	22	5	204	37	2	19
1937_1	10	0	3	1	0	0	3	1	11	3	25	14	3	5
1936_1	10	1	0	0	0	0	2	0	6	1	9	9	0	16
1935_1	0	0	0	0	0	0	2	0	1	0	0	0	0	1
1934_1	0	0	0	0	0	0	1	0	8	0	3	2	1	6
1933_1	15	1	4	5	0	1	60	2	98	13	50	83	14	120
1932_1	0	0	1	0	0	0	0	0	2	0	2	0	0	1
1931_1	7	0	0	1	0	5	60	0	39	17	162	41	13	100
1930_1	5	0	1	2	1	3	82	0	115	21	213	166	7	131
193_1	8	0	1	0	0	1	82	1	20	16	52	1	0	14
1929_1	23	0	6	1	1	28	58	22	106	7	40	85	13	114
1928_1	1	0	1	0	0	6	22	8	183	2	15	86	4	92
1927_1	7	0	0	0	0	1	5	2	16	7	26	21	1	37
1926_1	5	0	1	0	0	3	20	1	34	15	63	47	2	52
1925_1	13	3	0	2	1	1	12	1	128	3	34	52	5	66
1924_1	19	3	3	0	0	3	38	2	50	66	311	19	6	75
1923_1	2	1	1	0	0	1	2	2	10	0	2	3	0	13
1922_1	5	0	0	0	1	2	15	1	71	12	40	40	7	119
1921_1	2	0	1	1	0	0	16	0	19	4	21	25	1	16
1920_1	0	0	0	1	0	1	2	0	2	0	0	1	0	5
192_1	14	4	2	2	3	0	12	2	36	10	65	36	3	90
1919_1	9	0	5	0	2	18	48	6	39	19	41	62	8	53
1918_1	11	0	6	1	1	4	24	5	7	24	47	54	10	80
1917_1	9	2	3	2	0	10	8	1	27	2	17	16	3	49
1916_1	19	1	4	1	1	12	13	8	46	3	21	26	9	52
1915_1	0	1	0	0	0	17	18	0	2	436	48	18	104	83
1914_1	0	0	0	0	0	0	1	0	6	0	1	4	2	5
1913_1	0	0	0	0	0	1	8	2	7	4	37	2	1	13
1912_1	4	1	4	0	1	11	63	1	64	60	94	49	17	206
1911_1	24	0	4	2	0	9	17	2	76	4	42	33	3	86
1910_1	15	0	13	1	5	14	228	0	82	87	707	572	69	837
191_1	8	0	4	1	0	5	58	13	91	12	82	63	4	124
1909_1	17	1	3	0	0	13	54	5	60	10	25	28	8	100
1908_1	23	2	11	2	1	15	189	5	287	40	459	297	43	421
1907_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1906_1	14	0	4	2	2	6	48	3	90	27	117	103	18	103
1905_1	13	2	8	1	6	11	51	3	116	25	184	191	14	210
1904_1	2	0	0	0	0	0	4	0	8	6	13	8	1	16
1903_1	12	0	3	1	0	5	2	3	23	3	14	15	2	94
1902_1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
1901_1	4	0	0	0	0	0	1	0	2	0	0	1	0	1
1900_1	0	1	0	1	0	0	1	0	9	3	9	3	0	23
190_1	22	1	10	1	1	98	248	76	552	64	49	145	55	421
19_1	16	0	2	0	2	3	6	1	54	4	10	8	0	20
1899_1	8	0	2	0	0	9	17	1	68	2	29	55	4	32
1898_1	3	0	0	0	0	0	15	0	12	7	54	26	2	58
1897_1	30	1	2	3	3	13	11	2	72	4	218	27	6	39
1896_1	6	0	0	0	0	2	0	1	3	0	2	5	0	16
1895_1	6	0	1	0	0	1	1	2	16	0	3	2	0	9
1894_1	16	0	3	0	0	3	7	0	41	5	34	14	2	22
1893_1	5	0	0	0	0	0	5	0	3	2	14	16	0	12
1892_1	5	1	0	0	0	3	15	0	23	10	33	12	7	75
1891_1	7	0	0	0	0	2	17	0	10	8	15	11	11	23
1890_1	14	0	5	0	1	14	172	4	139	198	782	341	107	796
189_1	10	1	4	1	0	11	33	7	96	34	228	134	20	175
1889_1	11	0	4	0	0	9	24	10	55	18	38	66	11	124
1888_1	23	1	4	1	0	10	51	4	68	11	65	45	16	132
1887_1	20	0	13	3	0	18	59	3	47	5	76	40	2	40
1886_1	2	0	2	0	0	1	5	1	6	1	19	14	1	15
1885_1	3	0	1	0	1	0	1	0	8	2	14	18	0	24
1884_1	11	1	5	1	0	11	7	5	30	9	8	21	0	20
1883_1	4	0	0	0	0	2	1	0	21	10	8	19	3	30
1882_1	12	1	2	3	0	12	27	6	135	2	42	165	13	127
1881_1	0	0	0	1	0	1	6	0	26	0	4	1	0	13
1880_1	0	0	0	0	0	0	1	0	3	2	3	6	0	10
188_1	1	0	1	0	0	0	1	1	4	0	0	1	1	1
1879_1	9	0	1	0	0	1	9	0	45	5	20	26	4	46
1878_1	8	0	1	0	1	5	23	1	19	9	29	2	2	40
1877_1	1	1	3	4	1	0	14	0	35	6	61	41	2	41
1876_1	41	4	16	2	1	52	174	39	545	184	238	533	162	1284
1875_1	13	2	1	0	2	0	27	0	35	1	55	17	5	34
1874_1	9	0	3	2	1	3	27	2	55	22	50	37	14	50
1873_1	2	0	0	0	0	1	0	0	13	1	4	3	0	2
1872_1	4	0	4	1	0	2	0	2	14	1	2	0	1	1
1871_1	16	2	2	0	0	19	128	2	32	2	106	22	3	35
1870_1	6	1	3	1	0	6	30	2	51	10	70	39	11	76
187_1	3	1	5	0	0	22	19	1	16	250	104	12	150	483
1869_1	16	8	20	7	9	9	137	5	124	40	394	81	48	314
1868_1	8	1	5	2	0	3	17	1	21	5	60	17	4	64
1867_1	8	1	6	0	0	4	39	2	29	15	40	32	9	70
1866_1	6	1	8	2	1	3	18	1	49	7	59	41	4	52
1865_1	19	0	1	0	0	0	25	2	47	3	62	43	3	72
1864_1	19	2	6	1	0	14	25	8	112	7	13	24	14	72
1863_1	0	0	0	0	0	9	14	10	55	1	4	14	3	26
1862_1	37	4	38	2	10	34	467	7	860	292	843	676	146	1255
1861_1	2	0	0	0	0	0	0	0	1	0	0	0	0	1
1860_1	2	0	0	0	0	0	0	0	5	0	2	0	1	1
186_1	13	1	9	3	1	13	88	1	34	91	107	53	42	252
1859_1	1	0	0	0	0	0	6	0	5	2	11	8	1	10
1858_1	7	1	0	4	1	9	32	4	21	16	42	37	13	156
1857_1	3	0	2	0	0	5	9	4	14	0	6	12	2	11
1856_1	8	1	3	0	1	14	71	0	110	108	214	186	75	532
1855_1	3	0	4	0	0	2	52	0	27	2	3	4	1	15
1854_1	7	0	1	0	1	0	1	0	16	0	2	3	0	2
1853_1	1	0	4	0	0	1	9	0	11	1	10	9	0	11
1852_1	1	0	0	0	0	1	5	0	14	5	6	8	1	27
1851_1	1	0	0	0	0	0	4	0	10	1	13	30	3	33
1850_1	11	1	2	1	1	3	25	2	79	6	38	35	11	89
185_1	8	0	2	1	0	1	40	0	43	7	45	18	2	91
1849_1	7	1	1	0	0	0	5	0	12	1	7	2	0	10
1847_1	6	0	7	0	2	3	17	0	24	4	36	32	1	51
1846_1	16	2	3	0	2	4	8	0	20	7	22	11	4	16
1845_1	46	4	4	4	0	14	70	1	73	24	317	98	39	390
1844_1	11	0	3	0	1	8	5	1	46	3	3	7	1	8
1843_1	13	1	7	0	2	2	21	0	19	15	76	69	18	101
1842_1	0	0	0	0	0	0	1	0	2	0	0	2	0	2
1841_1	1	0	0	0	1	4	6	3	20	6	6	7	0	20
1840_1	0	1	0	0	1	0	0	2	8	1	0	2	0	1
184_1	2	0	0	0	0	0	0	0	5	1	1	1	0	0
1839_1	35	0	8	0	4	5	67	0	49	15	72	91	8	284
1838_1	2	0	0	0	0	0	3	0	2	0	0	3	0	0
1837_1	25	1	6	3	2	13	110	0	58	204	233	190	101	364
1836_1	14	2	1	0	0	2	24	2	54	22	48	44	11	118
1834_1	21	2	14	1	2	15	61	8	80	31	95	115	13	182
1833_1	5	0	0	0	0	0	19	0	22	6	13	14	0	31
1832_1	11	0	1	0	0	5	35	1	33	9	104	25	15	60
1831_1	0	0	0	0	0	8	4	2	11	1	6	4	0	12
1830_1	8	1	0	2	2	3	18	4	51	10	45	43	8	53
183_1	6	1	0	0	0	1	0	1	6	2	10	8	0	11
1829_1	2	0	0	1	0	1	0	1	10	2	11	2	0	7
1828_1	15	0	31	1	5	30	196	1	177	185	577	334	107	836
1827_1	6	1	2	0	2	6	15	1	32	9	13	25	3	32
1826_1	1	1	1	0	0	0	4	2	8	1	10	4	1	6
1825_1	11	4	7	6	0	7	46	9	119	4	19	92	2	63
1824_1	19	0	2	1	0	4	103	8	169	13	383	124	16	126
1823_1	5	0	2	0	2	4	49	0	78	25	95	118	23	170
1822_1	7	3	1	0	1	0	11	0	39	4	18	23	2	38
1821_1	19	0	1	2	1	2	24	1	45	12	88	62	6	81
1820_1	5	0	2	0	0	3	4	2	32	6	26	18	10	59
182_1	8	1	0	0	1	0	10	2	41	12	24	24	9	83
1819_1	5	1	0	1	0	1	6	0	8	5	39	18	6	23
1818_1	4	0	0	0	0	1	0	0	3	0	0	0	0	0
1817_1	6	0	0	3	0	3	4	0	30	2	13	8	2	14
1816_1	10	2	24	1	5	7	198	2	272	78	577	270	47	518
1815_1	21	2	5	2	0	2	1	1	27	2	2	5	0	4
1814_1	1	1	0	1	0	0	8	1	25	7	24	17	2	35
1813_1	1	0	0	0	0	1	1	0	4	0	0	2	0	1
1812_1	8	0	2	1	1	4	13	5	23	6	12	25	6	30
1811_1	18	4	21	2	0	12	162	5	157	57	547	254	34	375
1810_1	20	1	4	0	0	7	35	2	37	189	105	70	137	215
181_1	19	1	4	0	1	5	5	3	39	5	63	32	6	29
1809_1	6	0	0	0	0	1	1	0	12	0	3	8	0	9
1808_1	1	0	1	0	0	0	9	0	5	7	46	10	3	7
1807_1	0	0	1	0	0	3	7	2	38	4	8	37	3	38
1806_1	2	0	1	2	1	2	23	2	62	9	87	69	11	86
1805_1	21	0	3	0	0	4	27	1	32	7	11	37	5	104
1804_1	3	0	1	0	1	1	4	2	24	0	16	25	0	39
1803_1	5	1	1	5	0	0	1	0	6	0	4	3	0	16
1802_1	5	0	0	0	1	0	0	0	13	0	0	1	0	0
1801_1	2	0	0	0	0	1	12	0	5	4	6	13	2	10
1800_1	2	0	3	1	0	0	9	0	23	1	29	12	4	20
180_1	1	0	0	0	0	1	0	0	4	3	24	62	8	8
18_1	3	1	5	2	2	8	53	0	44	8	45	75	5	117
1799_1	18	0	2	0	0	3	27	0	64	9	52	61	5	74
1798_1	12	0	2	0	0	3	14	0	34	4	13	13	5	32
1797_1	1	0	0	0	0	1	1	0	6	2	0	2	0	5
1796_1	16	0	2	0	0	9	20	8	127	9	37	141	3	211
