,3_X_13_11,3_X_15_11,3_X_16_11,3_X_28_11,3_X_45_11,3_X_46_11,3_X_47_11,3_X_49_11,3_X_50_11,5_11_1_-1,5_11_1_1,5_11_1_3,5_11_1_5,5_11_1_8,5_12_2_-1,5_12_2_1,5_12_2_3,5_12_2_5,5_12_2_8,5_13_5_-1,5_13_5_1,5_13_5_3,5_13_5_5,5_13_5_8,5_14_1_-1,5_14_1_1,5_14_1_3,5_14_1_5,5_14_1_8,5_14_5_-1,5_14_5_1,5_14_5_3,5_14_5_5,5_14_5_8,ID
3731_1,1181615.464,152676.1174,612826.0251,676440.2796,0,0,0,0,0,0,323610.7651,477174.8415,301616.6287,361117.3442,183468.8546,231689.7898,350841.2422,180773.8959,82643.26149,0,168532.2423,221527.4469,640848.0313,525475.3676,0,596094.1711,147282.5765,133542.1135,199930.6603,456409.7652,0,252933.2174,552949.259,139720.2133,3731_1
3730_1,69427.00177,19991.70847,55424.22203,75204.68689,0,0,0,0,0,159052.7062,957343.5906,121493.1745,11967.96042,245884.1273,80079.23173,404505.5037,357309.8376,61149.78977,315626.202,355370.5527,202289.4535,147338.3405,1258708.359,154402.9895,166745.1787,260179.1097,257139.5695,87431.32351,133078.1615,298815.9224,405812.0377,433516.3046,443070.8081,731809.4854,3730_1
373_1,625976.9366,107843.0123,480967.3481,428221.1402,0,0,0,0,0,0,380971.6097,1919330.662,1291196.203,357106.1147,0,0,137676.2531,569284.2343,328360.4771,239625.7863,248006.2724,372562.5136,5065525.724,820779.7299,0,467835.6025,173388.7939,864670.3909,900285.9915,0,0,435755.5376,1059026.014,383800.6254,373_1
3729_1,260271.08,0,144916.8086,30455.47977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50344.27579,109229.2303,49172.6979,0,0,0,0,47708.00487,0,0,0,39386.94784,0,3729_1
3728_1,404522.7345,154641.8959,429287.9297,868352.5816,0,0,0,0,0,186412.2218,110362.7641,81366.78405,729384.9666,251233.833,0,237043.3408,119649.3239,633457.0255,84552.86189,0,172426.4405,431707.0119,1217646.516,562214.1582,195427.9181,609867.849,301371.5366,478197.3372,613651.1025,0,0,359764.0231,683937.4113,476495.55,3728_1
3727_1,39891.03374,28142.51296,55729.42149,56013.93305,0,0,0,0,0,159928.5471,220928.1031,69806.96561,0,25357.75536,0,406732.9569,153976.0297,63469.95374,18135.09896,0,110947.2994,27778.06406,120537.1022,78380.26956,0,174407.876,517111.0726,0,39485.20447,0,204023.3428,48734.55379,152125.5794,204399.7982,3727_1
3726_1,1293609.237,280806.6128,1269288.831,1313434.399,0,0,0,0,0,0,0,522401.5778,900556.1428,0,0,0,256062.7015,158326.1484,45238.10399,0,0,92390.04457,801814.5698,90240.00603,0,0,0,584797.0576,284544.1719,0,0,108060.9886,1048082.354,0,3726_1
3725_1,310180.3364,84035.12814,151940.6519,210748.5547,0,0,0,0,0,0,474986.7031,0,0,31802.26778,0,0,128738.7063,69650.38432,90976.07653,0,0,0,0,657854.6296,0,0,0,0,22008.94147,0,0,122240.262,0,205077.3665,3725_1
3724_1,0,0,6646.829727,7682.877826,0,0,0,0,0,0,216446.6094,47873.65919,49516.98428,0,0,0,70397.90282,5440.966579,24874.12364,0,0,38100.42624,82664.4175,45483.50757,0,0,354635.0861,0,6017.550464,0,279838.6635,118834.4407,9935.98231,0,3724_1
3723_1,293255.8358,125144.3037,312924.5986,439605.191,0,0,0,0,0,0,313539.7274,208046.1426,370600.8576,944673.4903,0,404062.9375,356918.9078,161574.0863,1189059.311,0,36739.66005,174772.8524,2374958.965,188674.6734,0,0,1027432.941,465790.2165,152545.5626,0,0,855325.1885,978726.8702,1177736.43,3723_1
3722_1,55246.60993,13919.87023,88087.91884,48484.89152,0,0,0,0,0,138431.955,136594.5238,0,10416.34687,0,0,0,0,6867.340086,23546.23906,154648.863,0,8014.770311,52167.63049,10437.67467,145127.1193,0,111901.0615,0,182281.8718,0,0,28122.64051,12540.74412,35385.13188,3722_1
3721_1,86498.05048,21793.94607,111646.8981,121458.2715,0,0,0,0,0,0,256634.6068,94604.06683,130468.6312,171827.1781,0,0,1112917.294,10751.99963,147462.7151,0,0,125484.9859,217806.3458,81709.85621,0,0,1051201.912,0,59456.99115,0,0,132092.4622,235616.2492,0,3721_1
3720_1,0,18087.99353,26757.98075,6873.060974,0,0,0,0,0,0,348537.5403,42827.51674,0,15557.32559,0,0,0,165493.6159,122387.4111,0,45378.44498,113614.7845,221853.4232,110970.8182,205727.4975,0,475881.9466,179785.5819,446811.2537,245782.8263,0,59798.61466,115552.7889,50160.81533,3720_1
372_1,799343.1003,256127.8088,530395.7114,670486.3706,0,0,0,0,0,105764.8367,521805.0089,692476.964,326290.3587,318624.9057,0,0,67885.52319,343664.6057,161908.2615,0,48914.85694,379653.7738,1328571.119,793472.3327,110880.0788,0,85494.693,368213.4423,264027.1486,0,0,418982.2819,1044370.884,594769.1723,372_1
3719_1,1514843.396,761352.7263,946695.3356,1161253.068,0,0,0,0,0,0,188743.3442,1252387.537,503757.8599,1213164.006,481530.2211,608090.3264,767344.8683,921237.4653,334394.503,0,73721.29372,627562.6738,2663106.953,1478311.581,0,347667.0723,128852.0455,584155.1289,581582.0506,0,610054.4299,550506.0903,2678701.567,1466832.185,3719_1
3718_1,74597.14594,0,55380.10763,23277.18591,0,0,0,0,0,332300.0476,65577.87434,0,0,0,0,0,0,0,0,0,0,76956.46733,41742.06284,81429.38759,348371.5061,0,0,0,9115.831595,0,423920.3552,11251.20133,15051.76268,84940.51109,3718_1
3717_1,0,0,4104.665372,0,0,0,0,0,0,0,534655.4308,0,0,42956.79453,0,1033526.656,347786.6543,20159.9993,0,0,313246.7284,62742.49296,102096.7246,51068.66013,284026.769,295452.1482,0,0,7432.123894,0,0,119250.1395,36815.03893,0,3717_1
3716_1,233768.9789,167655.8699,657317.9576,84829.22247,0,0,0,0,0,105304.6561,498753.2604,22982.13371,0,200361.2055,0,0,439336.0056,13059.89802,131351.2461,0,48702.02942,176807.3442,264558.1068,198497.4752,220795.2838,0,170245.4148,57886.00316,69330.55966,0,268677.5855,217493.3096,209873.3087,107669.3353,3716_1
3715_1,103983.9004,52399.32009,357911.1088,365028.5972,0,0,0,0,0,0,274234.7473,2729485.756,2038962.52,661000.2451,0,0,445965.6619,275745.0622,984848.6754,0,642680.3692,160908.9772,3665712.064,1165636.059,0,0,0,636561.3904,3354626.027,0,886378.9245,258777.6307,2517749.393,532808.6605,3715_1
3714_1,20272.98058,0,0,0,0,0,0,0,0,270923.7328,374258.8015,0,0,0,272807.2335,344508.8852,86946.66356,0,30721.39898,0,62649.34569,0,34032.24153,10213.73203,568053.538,0,0,0,0,0,0,45865.43827,12271.67964,0,3714_1
3713_1,2895099.78,1809503.451,1140284.096,1479087.627,826219.4255,0,0,0,0,0,127821.2805,2911965.5,848017.0065,831852.0033,0,164725.0334,457303.772,2117453.343,631638.5403,144716.019,599108.8187,1372499.03,4523707.624,4680968.877,0,141268.8238,104713.839,1281754.122,1048320.633,0,495771.2629,1267571.784,4019330.864,1788069.742,3713_1
3712_1,67814.75736,28142.51296,53306.40316,22405.57322,0,0,0,0,0,0,315611.5759,174517.414,168474.086,38036.63304,0,0,256626.7162,253879.815,54405.29687,0,0,46296.77344,1285729.09,250213.9374,0,0,129277.7682,58608.51568,267621.9414,0,0,113713.9589,181101.8802,122639.8789,3712_1
3711_1,22393.23563,20687.96787,47606.50534,23582.99129,0,0,0,0,0,0,221464.6916,195934.2342,0,17793.54086,226004.1378,285404.5787,0,22268.43818,0,250736.7192,0,77967.48738,84580.90322,16922.90685,0,0,0,41125.60451,18471.18272,0,0,15198.68619,81330.6991,0,3711_1
3710_1,5114113.201,3896373.622,3710532.426,3504904.98,4798922.155,0,0,0,0,0,0,2709450.67,1443689.485,3221091.868,0,0,1448810.725,1269070.215,767875.7962,0,347979.7854,1655361.524,3308004.41,1389914.29,0,410265.1592,0,2343733.285,2229175.067,471189.8742,0,534985.879,4311238.169,769305.7688,3710_1
371_1,262126.0822,16010.90336,217115.1947,368070.5022,0,0,0,0,0,0,0,417004.7682,359432.4956,151479.2228,0,0,0,284362.0954,0,0,0,276562.3045,120008.4307,72033.68902,0,0,0,0,157248.095,0,0,129388.8153,86547.63539,0,371_1
3709_1,339904.3626,303315.0608,225816.7812,313218.0866,0,0,0,0,0,0,588277.7643,464697.3957,32043.24887,303846.8868,0,0,273333.7928,274633.1869,0,951475.9959,196950.4357,320520.3013,1390830.845,329115.7991,0,928811.4455,0,234090.3178,245325.4737,0,0,346048.6791,501519.4355,653120.2935,3709_1
3708_1,1657099.437,684583.664,1020139.4,1171288.567,0,0,0,0,0,0,132878.8149,1126621.847,1384842.852,1245547.86,0,0,144060.0052,578979.3926,254508.0348,0,51901.1581,688712.8052,2509233.462,3109584.134,0,0,0,699135.2767,720376.1261,0,286326.4223,531954.0167,487984.1946,573709.4798,3708_1
3707_1,587822.4354,603712.5169,605282.7107,982624.637,0,0,0,0,7344989.978,224443.7725,354343.5065,832720.4955,1131517.94,747328.716,0,0,792330.0284,835066.4316,1132560.755,250736.7192,311406.9486,2066138.416,3496010.667,1315756.008,0,244764.0672,544285.3794,863637.6948,1360710.46,0,286326.4223,1329885.042,2155263.526,1663757.492,3707_1
3706_1,230458.1162,43823.36094,250911.8376,555620.5594,0,0,0,0,0,174327.8761,619250.3717,532644.746,222994.8544,456074.2987,351079.657,443353.5713,223785.8904,341598.6436,494197.7747,194749.8887,40312.18402,302790.9024,1795660.36,433758.6844,0,190110.8661,563669.6926,95828.08927,392144.9092,0,222392.7914,519419.2059,489570.7778,623848.7957,3706_1
3705_1,0,0,21360.20038,0,0,0,0,0,0,0,417342.6858,0,0,111771.077,0,0,0,17485.04794,0,787508.0452,0,0,0,0,0,0,0,0,0,0,0,23867.83972,191581.1735,180189.3366,3705_1
3704_1,1199678.375,333271.5426,532508.4351,809882.981,0,0,0,0,0,0,0,807448.7232,765568.3218,219982.5656,0,0,148418.5085,607967.3674,183545.6831,0,213885.6643,749712.8458,1045678.555,1028659.432,0,0,0,847397.0102,875381.1149,0,0,407121.4954,1361609.296,709280.3187,3704_1
3703_1,136683.2401,34438.54685,72644.83244,95963.49285,0,0,0,0,0,0,270354.0669,149492.2754,0,0,0,0,219827.4135,16990.18809,77672.971,0,158396.4589,39657.99083,688350.2439,0,0,0,553699.1202,0,37581.30573,0,0,69577.00447,403344.6404,0,3703_1
3702_1,694557.4642,626275.3355,327060.5573,362155.7925,0,0,0,0,0,90702.76127,89498.84787,811609.5302,368547.3983,524926.1263,0,0,232871.5137,575947.213,262273.6298,0,167795.3743,467374.7477,1458391.023,923255.0273,0,0,146638.6177,465353.811,340884.2734,0,0,429949.0928,1306485.479,370958.1846,3702_1
3701_1,1097308.272,425092.9801,660510.5632,771793.7247,0,0,0,0,0,79265.89563,375426.1715,726571.6268,518901.236,333055.8458,0,302385.528,279823.9784,709766.9623,251673.9934,88551.66883,183297.2123,660851.0612,906089.8543,1249108.206,0,0,961115.2851,203338.2782,545790.5132,0,101120.7397,477721.5868,1105844.459,486275.153,3701_1
3700_1,241994.1418,112766.4487,132764.6938,219226.9449,0,0,0,0,0,0,61761.92045,136605.0103,94196.10229,173678.7641,0,397967.1605,0,69864.82516,53232.76892,349626.4166,144741.5918,163076.3933,196565.533,165180.7007,0,0,0,172036.2034,120195.383,0,0,84771.98246,340221.7391,0,3700_1
370_1,14711813.24,4937000.845,6222311.06,7819545.054,0,0,0,0,0,0,378733.891,6003399.042,1925418.126,1775042.875,0,0,205301.373,2126243.45,834214.552,0,295859.4651,1666683.844,4741126.019,11298817.32,0,0,1034222.145,2344340.627,2474406.147,0,816093.371,4115362.32,11938235.94,5396154.671,370_1
37_1,540612.8155,192888.948,202685.5453,481644.8699,0,0,0,0,0,224212.7444,516219.0366,717686.0242,382408.057,290328.6803,150514.3357,0,791514.4545,704441.3549,258483.4949,250478.6268,328368.9843,398090.3001,2027852.185,1335533.512,0,81504.04089,302069.5149,301277.3313,432600.8666,0,190687.7974,574425.0752,1211934.155,764158.5866,37_1
3699_1,16640.60887,3726.887153,26953.75975,0,0,0,0,0,0,222381.502,175543.8352,0,0,17630.04737,0,0,0,11031.91386,0,0,51424.2715,0,55869.16221,0,0,0,0,0,12200.97521,0,0,15059.03517,0,56843.80298,3699_1
3698_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80841.289,0,0,0,0,0,0,0,0,0,189106.7301,0,0,3698_1
3697_1,21689.25667,7286.399135,39522.76598,182732.8786,0,0,0,0,0,0,0,0,458007.3956,0,0,0,279062.3453,21568.38248,98602.81349,0,0,151032.8274,873833.8425,81954.49649,0,0,0,0,95416.00975,0,0,88325.29909,315095.5827,0,3697_1
3696_1,223246.8181,121583.7484,149938.9792,316239.1835,0,0,0,0,0,118285.4636,342365.2913,206520.9604,320415.0881,431364.1295,39702.60036,150412.7851,366955.9974,281659.7676,143071.7989,44047.42256,72940.64467,239692.3367,1054953.286,342624.5355,82670.83801,85996.3896,1115516.555,166166.2017,203345.1698,0,150898.6114,269668.3537,578644.8476,453531.1297,3696_1
3695_1,29132.21874,16311.37608,47187.14508,61360.03497,0,0,0,0,0,0,38414.92103,84966.119,0,231482.9947,0,0,0,4828.310824,33109.92598,0,0,22540.19854,48904.23984,69716.25131,0,0,157351.4926,0,5339.971055,0,0,92271.91657,88171.85374,99514.75428,3695_1
3694_1,3817895.37,1282603.177,2949324.101,3958883.121,0,0,0,0,0,0,309811.1469,26039130.18,5020397.668,17113058.15,0,0,2267193,7885284.051,31019645.64,0,0,7135008.469,90614798.18,6525084.112,0,0,5710583.359,13951361.15,8484030.553,0,0,21846427.22,34914719.59,52367891.21,3694_1
3693_1,199993.5753,335934.2914,121477.9494,46804.28025,0,0,0,0,0,0,263719.6112,680510.8488,402211.5779,353141.7465,0,0,142955.2505,309367.3512,25255.62861,0,0,0,1175051.873,369448.859,0,0,360074.2745,326481.7929,281052.8324,0,0,135739.1866,706186.2274,227723.9469,3693_1
3692_1,104685.1406,7033.69165,139890.7921,323391.4239,0,0,0,0,0,0,165650.4687,0,0,66545.78575,0,0,0,0,0,0,0,48598.23154,105440.9333,31644.85761,0,0,0,0,46053.39199,0,0,113682.6586,38020.92653,0,3692_1
3691_1,244736.8827,291287.1685,169891.9413,274922.439,0,0,0,0,0,0,940498.1245,550639.5009,0,111123.7542,0,0,989647.7382,97349.18581,397361.7242,0,64826.34998,357075.0371,704296.5815,158529.7403,0,0,679831.3523,154101.9273,215330.7247,0,0,341706.3695,533320.564,429949.8457,3691_1
3690_1,0,0,0,0,0,0,0,0,0,334597.0525,330155.8881,0,0,0,0,0,0,0,0,0,0,0,42030.60245,0,0,364890.2107,0,0,0,0,0,90631.79692,15155.80712,0,3690_1
369_1,356162.5432,36121.07326,514309.2404,651091.8244,0,0,0,0,0,0,212671.8448,58798.44599,0,256306.2175,0,0,86462.73037,93556.36039,30550.40789,0,62300.64803,109188.2345,270742.582,426589.1194,0,0,0,0,243895.0045,0,0,182440.6302,219660.7889,344332.1275,369_1
3689_1,150294.8491,116128.8758,844436.9675,84416.0186,0,0,0,0,0,0,118910.9174,65751.78918,0,143308.1444,0,0,290062.7282,7472.862811,34163.21546,0,0,17442.93373,151379.9291,90864.07246,0,657105.1927,243535.7126,0,206619.212,0,0,81606.22378,136465.1512,77010.38038,3689_1
3688_1,3366.26939,0,4089.406393,0,0,0,0,0,0,134958.2907,372867.5049,0,0,32097.82788,271793.0802,171614.0915,259870.3253,10042.52753,68866.18433,0,0,46881.93712,118670.0467,10175.76276,0,0,872745.0817,0,37022.4759,0,0,109667.8435,103921.5101,137988.86,3688_1
3687_1,126475.0835,71994.71192,59750.55083,83863.34341,0,0,0,0,0,140848.8078,222366.8756,122957.759,21196.40711,22332.53334,0,0,90404.29034,192148.9749,23957.32762,157348.8432,32570.36788,146784.5713,619248.1583,151333.628,147660.8615,0,0,180657.4809,61821.43018,352821.1279,0,143068.1372,312612.4095,108008.7391,3687_1
3686_1,23268.34602,10422.51525,14133.40882,0,0,0,0,0,0,0,306825.8146,0,46795.49407,49303.72991,0,0,99793.17274,231386.7157,211563.2101,0,0,144025.5941,3085784.23,228595.133,0,0,0,569770.1525,725069.7315,0,0,63170.55653,676072.321,397419.736,3686_1
3685_1,22891.28645,17746.6503,7486.973494,27198.2092,0,0,0,0,0,70595.58619,348292.794,415991.1446,79679.7365,386172.6031,71086.37683,89769.93799,135936.0574,418502.1148,384248.9805,0,114273.3811,122617.8034,753771.9612,271465.8033,222029.6765,76987.04494,228262.9334,181096.6095,292428.9642,0,180119.7814,174489.3407,754651.6229,1317300.556,3685_1
3684_1,3743614.207,725043.2724,2498836.349,2640529.016,0,0,0,0,0,0,1373364.11,5568945.467,3578248.103,3365452.126,233585.7462,294978.8538,1265587.857,2876932.807,802289.8251,0,1019202.774,3209889.903,13462415.39,7420390.528,0,0,0,2082755.655,3697256.061,0,887794.8653,1869317.006,5631956.03,4862233.665,3684_1
3683_1,508329.6297,293145.0852,193758.8631,216735.7296,0,0,0,0,0,82508.59136,374501.8267,666259.8911,447003.3218,170069.8547,0,209837.2301,52958.42235,333586.8975,135662.905,92174.2371,76318.29384,420374.7028,632226.2325,956492.7912,0,0,133391.1517,105828.3312,210498.0181,0,315772.4919,301711.1921,1027753.17,274174.4565,3683_1
3682_1,31912.82699,10720.95732,0,44811.14644,0,0,0,0,0,0,126244.6303,139613.9312,0,50715.51073,0,1626931.828,0,63469.95374,36270.19791,0,443789.1976,0,241074.2043,24117.00602,0,0,0,117217.0314,52646.9393,0,0,43319.60337,115905.2033,0,3682_1
3681_1,136554.4152,77987.13344,114048.5723,100666.6989,0,0,0,0,0,0,351129.0331,687016.3383,339851.7244,607630.1342,0,174040.3039,43924.04493,397195.6884,217279.3383,0,126597.7353,293192.5354,1031552.203,340547.5817,143485.7193,0,0,426334.1414,289103.3151,0,0,120486.4746,2039620.241,489788.9226,3681_1
3680_1,108818.6311,63974.89713,153440.4952,130971.634,0,0,0,0,0,155810.2154,245987.3913,238032.7647,93791.82717,37057.14893,0,396259.1469,50003.66059,235747.9746,61838.35245,174062.937,216180.5748,198460.1601,8298608.734,149786.7911,0,169916.6861,0,428244.6264,478718.0918,0,397539.0455,195193.8566,239956.105,199136.284,3680_1
368_1,285486.1765,112177.7297,209017.3021,211173.7102,0,0,0,0,0,0,363008.8386,17953801.35,322958.065,162032.6662,102902.6581,259896.9211,327962.0807,694529.237,457729.3872,0,141787.6817,360912.8342,7869039.786,102094.194,0,111444.3008,82606.7653,4381656.771,1146586.86,0,130368.1881,131483.0748,2587536.764,208973.9808,368_1
3679_1,451894.2057,191516.2183,295598.9343,390484.8461,0,0,0,0,0,0,330029.1488,425809.0916,356534.9591,220967.7723,280661.5684,1063282.701,178899.8529,269625.4801,268650.084,0,257812.2786,64548.8987,665229.0744,404550.0462,292204.1232,303958.4481,225305.5921,153214.5842,305844.0236,349096.5287,0,254804.0778,858499.3852,284982.7512,3679_1
3678_1,0,0,0,18907.30528,0,0,0,0,0,0,0,0,0,0,0,0,173246.8835,0,61214.38607,0,0,0,0,0,0,0,436372.5409,0,0,0,0,18277.97391,0,0,3678_1
3677_1,62759.26002,45179.28176,87132.6986,75535.62061,0,0,0,0,0,0,70934.48289,0,0,0,0,0,0,17831.28651,40759.08379,0,0,41621.2577,270910.1207,128733.4739,0,0,0,0,39441.76641,0,0,24340.47021,146531.1451,91878.72115,3677_1
3676_1,114821.7997,56107.37317,437483.9888,381088.4529,0,0,0,0,0,0,412932.7246,639327.1951,1007653.982,331770.0558,0,0,0,186843.1059,94908.75996,0,193544.9527,581498.148,998802.155,457528.0997,0,0,0,766808.8219,183682.6931,0,0,170032.5642,568670.342,320913.5736,3676_1
3675_1,96055.84611,79329.16097,588314.2042,89919.38335,0,0,0,0,0,0,379989.3625,35019.18496,60368.77274,279859.9564,161574.2289,0,411963.8601,0,36390.43061,358511.9498,37105.02684,176510.9249,20156.11211,96787.80757,168219.1693,174986.0237,129706.3132,0,409366.3114,0,0,59761.90587,65412.79846,0,3675_1
3674_1,32125.10744,8094.203917,36587.03946,28193.26564,0,0,0,0,0,0,444795.3827,105406.9702,169594.7562,25526.43223,0,0,155000.2605,83858.44498,18255.73154,0,0,37283.78739,60669.45054,97109.71824,0,0,260275.4179,29499.18639,52997.14067,0,0,65411.64057,204183.3349,82303.77682,3674_1
3673_1,264943.6153,193863.4832,189587.8307,265005.3971,0,0,0,0,0,145506.1331,430724.4152,793896.8534,1127710.451,738271.4828,0,370053.6322,140090.4158,303167.6047,255744.8725,0,168236.7199,471763.1935,2211618.293,951739.7029,0,317359.4217,117619.4524,613216.5539,375210.5514,0,0,566562.2475,1331341.982,706674.4124,3673_1
3672_1,7811953.716,5980646.308,11364067.82,27021652.18,2250770.294,0,0,3090643.722,0,0,905341.2008,3407987.936,1287842.701,4588182.341,88836.37736,897481.227,3199383.669,1809713.084,315127.643,0,2264511.222,919410.0426,5474600.876,5469571.398,0,384841.6803,71314.83201,2214661.275,2289491.502,0,1575665.087,4181947.13,2081980.663,3269900.052,3672_1
3671_1,13895.54679,31120.93748,30947.70721,32519.59796,0,0,0,0,0,0,146585.8368,40527.31763,0,44165.2977,186988.0782,0,59595.15559,13818.10694,63171.36772,0,85882.479,53756.35586,116632.2344,0,0,0,0,34025.91575,25470.70593,0,236896.6691,50299.48832,92524.07057,0,3671_1
3670_1,0,20365.33315,55232.65204,63841.8216,0,0,0,0,0,0,359717.9635,132604.0267,0,0,0,0,389986.7085,0,0,0,281004.5966,35177.7994,0,80171.38611,0,0,982294.6736,0,16667.85944,0,0,0,0,0,3670_1
367_1,49858.94711,53205.46348,42754.99219,94720.24112,0,0,0,0,0,117583.0938,162431.3503,51323.66378,185798.9516,27965.39498,118400.5483,149519.6457,75471.11202,55414.15192,80000.01548,0,27190.32331,68076.87495,132932.4155,93089.69043,0,0,0,43090.30951,58060.83508,0,0,51755.52614,133150.2083,90167.61946,367_1
3669_1,31892949.09,8548736.911,24117204.89,22757986.3,3924542.271,0,0,4311186.074,0,0,485720.8659,19203422.97,17177218.04,22683371.76,0,0,3357025.417,11385729.77,5581921.984,0,1992036.822,14392489.83,47767423.49,29472156.55,0,0,994781.4703,19843452.7,10853672.18,0,2354913.499,5062611.529,50809329.61,12110861.26,3669_1
3668_1,20697.74779,2607.489976,22001.0064,25430.3256,0,0,0,0,0,0,307044.9759,113187.0085,0,16446.31562,0,0,66576.30239,20582.39929,164666.6985,0,0,30026.76449,156353.8411,7820.800523,0,0,251537.6003,38011.80874,119508.5522,0,0,115895.4103,112759.205,26513.57382,3668_1
3667_1,412644.9718,92417.36624,194945.6263,231770.0561,0,0,0,0,0,0,145101.4232,80233.82883,304289.1811,204017.5862,0,0,235966.6414,82069.06044,41687.77178,0,170025.566,383126.3114,646526.4316,297982.3997,0,0,0,0,171446.8681,0,0,211608.0372,383000.6751,469860.8018,3667_1
3666_1,69135.63059,35343.57091,45645.24148,42208.0093,0,0,0,0,0,0,356732.7521,105202.8627,9067.840552,95538.76294,0,0,193375.1522,29891.45124,61493.78783,0,27867.26082,76748.9084,484415.7733,56790.04529,0,0,389657.1402,88326.19459,19835.44435,150937.1713,0,97927.46854,234720.0601,123216.6086,3666_1
