ID	5_11_1_3	5_12_2_5	5_13_5_5	5_14_1_5	5_14_5_5	5_11_1_5	5_11_1_8	5_12_2_8	5_13_5_8	5_14_1_8	5_14_5_8
1797_1	2	0	2	0	5	0	0	4	3	2	3
1796_1	9	37	141	3	211	0	36	225	15	39	19
1795_1	1	11	36	1	33	0	5	17	11	73	10
1794_1	0	7	0	0	2	0	1	1	49	3	3
1793_1	0	0	1	0	2	0	0	2	1	2	0
1792_1	5	31	29	7	145	10	15	9	17	40	0
1791_1	3	14	14	8	43	11	10	4	112	37	4
1790_1	23	192	149	23	460	21	132	13	424	139	39
179_1	29	43	124	23	275	2	126	269	42	98	33
1789_1	17	53	35	17	82	17	36	26	109	47	8
1788_1	2	19	9	2	17	3	9	3	24	16	1
1787_1	7	29	23	0	12	0	1	2	50	21	4
1786_1	104	181	181	85	454	36	34	90	163	246	34
1785_1	12	65	41	10	56	16	18	8	124	75	5
1784_1	1	3	4	2	14	0	5	5	5	10	0
1783_1	2	38	18	4	21	5	0	6	61	12	2
1782_1	2	2	5	0	6	0	1	4	5	2	1
1781_1	5	18	21	4	30	10	5	3	54	21	2
1780_1	5	9	36	0	3	5	2	7	73	25	1
178_1	14	75	21	3	332	13	174	13	110	326	1
1779_1	17	442	220	46	283	222	85	51	1019	464	34
1778_1	0	9	17	0	7	5	1	5	9	3	0
1777_1	9	9	2	0	36	13	10	11	37	33	10
1776_1	2	1	6	0	3	1	0	4	5	0	3
1775_1	0	4	14	0	18	0	0	8	9	5	0
1774_1	1	1	0	0	0	0	1	0	0	2	0
1773_1	7	58	45	2	64	19	15	17	164	47	5
1772_1	1	11	11	2	26	0	8	3	29	21	2
1771_1	10	28	40	12	38	3	14	13	71	29	12
1770_1	58	13	69	26	90	0	0	6	3	60	0
177_1	9	64	37	14	101	0	23	21	134	67	8
1769_1	2	28	27	2	42	13	52	6	377	36	16
1768_1	3	21	49	0	16	4	5	15	251	8	13
1767_1	7	44	416	0	61	1	9	9	209	30	4
1766_1	8	87	72	2	45	6	30	14	125	60	8
1765_1	0	0	3	0	3	4	0	0	12	4	0
1764_1	1	36	21	2	55	21	12	16	89	97	6
1763_1	1	3	2	0	4	0	0	2	3	1	1
1762_1	0	8	17	1	45	2	20	5	28	140	2
1761_1	83	229	249	29	328	93	118	24	475	501	27
1760_1	21	202	133	9	102	40	25	24	225	54	38
176_1	39	341	132	57	644	5	16	30	162	209	2
1759_1	1	8	6	0	15	7	3	1	5	15	2
1758_1	3	4	8	9	21	0	3	1	9	12	0
1757_1	3	12	10	3	21	26	5	0	20	6	1
1756_1	4	50	18	2	41	2	9	14	80	24	5
1755_1	16	49	58	19	95	14	36	75	70	107	17
1754_1	37	404	310	56	510	71	81	199	356	216	70
1753_1	11	59	28	7	49	12	33	12	98	35	4
1752_1	0	1	0	0	1	0	0	0	0	0	0
1751_1	30	15	10	15	81	4	0	9	20	41	1
1750_1	12	82	259	7	283	1	65	130	54	56	29
175_1	0	3	3	1	6	0	0	5	0	1	2
1749_1	397	1479	531	143	2295	319	486	258	8449	751	214
1748_1	98	509	313	67	431	101	83	54	987	319	41
1747_1	3	15	4	2	35	0	19	11	60	7	3
1746_1	112	350	97	15	851	206	247	70	730	306	17
1745_1	4	194	63	12	49	8	16	16	102	126	5
1744_1	262	114	225	75	197	8	8	19	28	116	2
1743_1	7	47	91	10	139	7	43	151	81	39	36
1742_1	29	764	246	73	1049	153	168	53	2354	316	55
1741_1	23	90	140	31	138	160	65	27	293	123	14
1740_1	23	42	11	9	144	10	6	5	107	57	9
174_1	16	75	37	10	69	2	7	11	103	51	4
1739_1	3	23	8	5	34	2	4	2	26	12	2
1738_1	0	2	1	2	4	0	3	1	7	9	1
1737_1	2	3	8	0	14	0	0	4	16	5	0
1736_1	3	79	54	18	56	16	22	9	200	98	16
1735_1	5	7	15	6	20	0	6	22	11	7	7
1734_1	6	18	21	2	59	11	18	23	134	10	7
1733_1	0	0	0	0	0	0	0	0	0	0	0
1732_1	1	2	3	0	7	0	6	2	1	3	0
1731_1	8	22	43	5	123	2	20	70	26	28	21
1730_1	31	161	107	22	282	41	42	36	620	96	10
173_1	80	225	70	6	126	5	34	220	136	411	15
1729_1	9	19	17	6	18	6	10	4	52	25	2
1728_1	2	2	8	1	16	0	6	6	21	7	2
1727_1	14	42	37	8	53	16	9	7	145	78	14
1726_1	1	1	6	2	19	0	8	2	13	7	2
1725_1	1	11	21	2	12	43	1	26	42	245	1
1724_1	0	1	0	0	1	0	1	0	3	1	0
1723_1	0	0	1	0	1	0	0	0	0	0	0
1722_1	5	70	48	14	92	12	15	9	125	58	10
1721_1	1	17	14	1	21	9	7	21	17	87	3
1720_1	4	62	157	10	176	7	54	172	112	55	44
172_1	11	49	39	4	64	16	19	22	138	49	8
1719_1	0	0	9	0	34	0	88	0	145	36	0
1718_1	5	1	0	2	3	0	0	0	0	0	0
1717_1	0	0	0	0	1	0	0	1	2	1	1
1716_1	0	0	0	0	0	0	0	0	3	0	0
1715_1	7	69	20	5	68	6	17	20	185	27	1
1714_1	0	16	25	3	22	3	0	1	18	22	9
1713_1	3	2	6	0	21	0	5	5	12	9	1
1712_1	0	0	2	0	1	0	0	0	2	0	1
1711_1	16	5	9	7	15	0	2	3	5	4	0
1710_1	59	59	54	43	216	30	36	16	95	98	1
171_1	13	53	8	3	6	59	18	1	319	29	2
1709_1	1	3	5	0	9	3	1	0	42	10	0
1708_1	14	12	17	1	15	4	6	29	13	12	9
1707_1	6	35	25	3	13	21	5	6	36	37	3
1706_1	1	1	3	0	3	0	1	2	9	3	0
1705_1	24	31	89	23	69	23	6	14	69	74	7
1704_1	23	49	46	18	102	18	21	33	36	42	10
1703_1	42	517	193	63	842	3	72	58	329	232	10
1702_1	1	8	21	0	30	0	3	14	22	7	5
1701_1	2	21	11	0	20	14	15	9	90	20	6
1700_1	5	12	0	1	14	5	3	0	14	13	0
170_1	0	0	0	0	2	0	1	0	7	0	0
17_1	0	0	0	0	0	0	0	0	0	0	0
1699_1	0	9	5	1	12	0	24	8	442	7	10
1698_1	2	8	10	2	189	86	119	12	305	16	2
1697_1	0	0	0	0	0	0	7	0	6	0	0
1696_1	47	587	117	38	387	36	76	68	139	94	63
1695_1	7	41	37	2	14	1	7	7	99	42	6
1694_1	47	156	235	33	497	126	69	143	271	1457	15
1693_1	15	118	60	29	320	23	84	43	512	107	32
1692_1	25	128	63	15	100	34	66	72	288	90	16
1691_1	0	0	3	0	7	0	0	1	0	0	1
1690_1	0	2	5	0	12	0	3	6	13	5	0
169_1	1	164	15	3	14	2	8	9	20	55	4
1689_1	1	17	179	1	14	0	12	1	38	15	1
1688_1	3	54	13	7	18	0	3	1	15	19	0
1687_1	15	68	62	14	187	45	130	153	433	1027	16
1686_1	29	242	240	19	379	2	188	273	461	157	87
1685_1	2	8	12	0	10	0	3	10	8	2	1
1684_1	14	84	44	14	96	16	10	4	225	59	7
1683_1	10	73	62	3	56	35	28	5	213	85	20
1682_1	1	1	5	0	2	0	1	2	5	1	1
1681_1	0	0	0	0	1	0	0	0	0	3	0
1680_1	33	939	213	28	151	152	300	167	3212	257	30
168_1	52	450	164	39	567	157	223	93	1215	551	101
1679_1	3	17	24	7	37	1	4	2	39	22	3
1678_1	4	23	30	4	43	5	8	6	31	15	3
1677_1	1	16	18	2	26	10	11	3	55	15	2
1676_1	5	14	11	2	9	8	1	3	47	6	2
1675_1	34	135	37	24	104	14	27	11	119	127	14
1674_1	11	85	77	17	97	29	27	30	167	49	21
1673_1	2	19	11	1	11	4	4	4	74	22	7
1672_1	0	2	1	1	1	0	1	2	10	3	0
1671_1	5	10	14	2	279	159	206	23	270	12	6
1670_1	1	0	2	2	317	73	98	11	218	22	0
167_1	3	7	19	2	17	0	3	10	7	12	3
1669_1	52	494	412	37	408	147	78	59	843	317	51
1668_1	12	76	33	5	53	1	22	45	236	61	22
1667_1	40	51	30	24	325	17	27	20	112	95	3
1666_1	30	10	12	29	63	1	5	5	8	17	1
1665_1	24	82	58	13	262	27	42	31	714	167	28
1664_1	29	166	142	16	248	45	114	14	260	168	17
1663_1	0	27	36	6	33	2	13	24	56	29	18
1662_1	0	0	0	0	0	0	0	0	0	0	0
1661_1	113	894	610	61	843	213	211	219	2060	650	121
1660_1	1	1	4	1	13	0	5	4	5	2	2
166_1	2	0	4	1	26	0	6	8	5	6	3
1659_1	1	2	5	1	19	0	18	4	10	74	2
1658_1	35	608	103	88	368	100	111	62	1069	692	15
1657_1	2	11	19	2	16	0	3	10	22	12	1
1656_1	5	9	20	1	24	0	3	19	19	18	4
1655_1	14	2	2	7	68	0	8	20	87	16	1
1654_1	26	129	71	28	245	31	37	35	606	110	19
1653_1	0	0	0	0	0	0	0	0	0	3	2
1652_1	0	0	0	0	0	0	0	0	0	0	0
1651_1	0	2	5	2	3	1	0	8	5	2	1
1650_1	0	0	3	0	0	12	0	3	3	2	1
165_1	1	9	15	0	20	1	9	23	25	16	11
1649_1	4	37	39	3	45	12	16	11	80	49	9
1648_1	0	10	3	0	7	10	0	4	2	6	0
1647_1	0	2	0	2	15	0	17	2	3	3	0
1646_1	16	181	179	31	195	10	123	299	419	214	91
1645_1	26	215	100	14	203	44	36	24	672	187	40
1644_1	14	18	63	15	110	8	100	164	57	98	36
1643_1	11	36	27	5	88	15	18	35	121	99	6
1642_1	3	15	27	2	50	0	19	40	25	18	9
1641_1	192	1102	695	107	959	406	158	84	2503	717	108
1640_1	112	26	31	79	155	3	10	7	19	44	1
164_1	14	244	41	34	150	35	46	19	196	119	5
1639_1	24	58	140	30	197	11	86	147	413	104	41
1638_1	0	1	5	0	5	0	0	0	5	1	0
1637_1	0	2	5	0	12	0	0	1	8	2	4
1636_1	4	10	17	3	33	16	7	4	15	6	0
1635_1	20	25	34	5	78	56	52	37	154	30	8
1634_1	36	231	118	31	324	71	34	77	748	213	49
1633_1	6	13	20	2	43	0	13	33	18	19	6
1632_1	1	13	6	0	17	8	8	6	46	40	0
1631_1	0	0	0	0	0	0	0	0	0	0	0
1630_1	7	4	15	9	13	3	2	3	27	14	1
163_1	1	3	16	5	17	10	50	11	478	8	11
1629_1	0	3	8	0	7	0	7	9	9	1	2
1628_1	101	522	243	38	1165	68	396	82	1429	236	61
1627_1	3	19	30	1	28	3	21	35	1335	32	31
1626_1	1	37	21	4	54	15	12	8	159	49	21
1625_1	9	31	50	3	48	47	44	26	449	26	23
1624_1	20	141	73	16	152	55	29	66	241	98	19
1623_1	4	20	15	1	52	5	5	10	119	18	9
1622_1	5	17	26	3	66	6	14	47	30	41	5
1621_1	30	81	43	18	715	70	227	105	305	102	19
1620_1	0	0	3	0	1	0	0	2	4	0	0
162_1	5	6	58	3	116	1	51	206	21	33	18
1619_1	1	3	11	1	13	1	3	10	17	5	3
1618_1	0	3	14	0	10	1	11	7	17	14	3
1617_1	0	0	0	0	5	0	2	3	1	0	0
1616_1	5	26	19	2	37	0	6	17	51	20	2
1615_1	2	25	16	3	40	0	7	2	41	19	2
1614_1	9	36	20	4	27	22	6	5	32	15	2
1613_1	5	8	9	5	14	0	7	0	18	24	0
1612_1	0	4	10	0	4	0	0	0	8	1	0
1611_1	3	5	4	3	4	0	3	2	7	2	0
1610_1	2	13	22	0	38	2	5	27	56	27	7
161_1	34	214	121	34	304	30	78	40	612	208	20
1609_1	13	26	15	4	27	2	5	5	54	15	4
1608_1	13	132	87	11	164	50	27	20	307	123	23
1607_1	0	4	0	3	4	0	3	3	20	2	1
1606_1	56	66	124	21	308	3	217	88	256	145	100
1605_1	118	525	997	147	2469	4	337	2379	114	401	109
1604_1	0	1	1	0	1	0	1	1	5	0	0
1603_1	1	26	63	3	40	1	19	37	41	18	14
1602_1	0	0	2	0	2	0	0	1	2	0	1
1601_1	0	6	1	0	4	0	5	3	8	0	0
1600_1	0	1	0	0	0	0	0	1	0	0	0
160_1	8	52	13	6	52	37	18	8	199	33	5
16_1	0	0	3	0	17	0	1	10	3	1	0
1599_1	2	24	5	1	49	0	9	2	22	15	0
1598_1	102	112	77	36	457	61	150	25	1101	150	22
1597_1	27	46	82	15	233	37	88	123	120	81	32
1596_1	16	63	106	3	139	7	57	137	77	91	21
1595_1	4	25	25	2	39	31	8	5	74	19	3
1594_1	26	61	113	26	99	181	17	46	277	39	11
1593_1	1	6	11	1	58	0	6	28	13	6	11
1592_1	0	18	16	0	7	0	7	4	20	16	3
1591_1	1	14	11	1	24	9	0	3	40	21	3
1590_1	26	147	124	20	194	50	62	49	295	122	12
159_1	11	37	30	6	53	14	8	37	182	32	8
1589_1	7	36	13	2	47	11	23	3	46	15	4
1588_1	4	121	29	8	51	7	16	29	38	58	11
1587_1	11	38	24	1	48	7	17	9	150	47	11
1586_1	32	77	94	14	147	46	30	21	244	79	13
1585_1	0	4	1	0	5	0	0	3	7	4	0
1584_1	0	4	5	0	11	2	1	1	3	16	2
1583_1	8	53	37	7	46	34	17	8	138	24	3
1582_1	334	1138	920	193	1470	259	391	102	1051	683	52
1581_1	0	1	2	0	0	0	0	0	7	0	0
1580_1	24	77	115	6	105	14	12	16	68	72	26
158_1	1	3	11	0	13	0	2	8	12	2	1
1579_1	2	9	14	3	32	4	4	18	15	6	3
1578_1	473	1815	1786	144	1864	641	265	203	10205	1645	297
1577_1	0	1	9	1	3	8	7	8	100	6	2
1576_1	3	24	6	5	18	7	2	2	41	25	2
1575_1	2	2	7	0	6	0	0	0	25	7	8
1574_1	1	6	38	4	18	0	13	88	13	21	4
1573_1	5	9	7	0	20	0	1	3	19	4	3
1572_1	4	4	5	1	24	64	37	17	57	139	4
1571_1	15	65	32	4	74	4	16	15	167	46	5
1570_1	65	150	21	15	109	159	27	24	255	210	7
157_1	111	68	152	73	447	5	102	227	73	89	78
1569_1	20	19	23	6	103	7	30	54	98	22	10
1568_1	0	0	1	0	0	0	0	0	1	0	0
1567_1	4	10	20	6	56	0	18	46	16	20	8
1566_1	3	23	41	6	53	4	14	67	100	16	10
1565_1	3	36	8	6	17	1	2	7	11	4	2
1564_1	3	7	5	0	2	0	0	3	11	12	0
1563_1	6	32	11	12	58	0	10	5	32	21	4
1562_1	3	8	3	1	7	0	0	4	3	1	0
1561_1	29	54	89	14	230	0	85	186	32	79	34
1560_1	0	0	1	0	1	0	1	1	0	0	0
156_1	19	120	62	1	104	2	32	28	234	68	15
1559_1	46	802	155	30	239	81	225	130	2285	290	82
1558_1	0	0	6	0	23	0	5	3	6	32	0
1557_1	0	0	0	0	4	0	0	0	2	0	0
1556_1	14	49	57	5	107	2	21	49	65	28	10
1555_1	15	95	84	5	82	21	28	30	102	41	15
1554_1	0	3	0	1	4	0	2	2	3	8	2
1553_1	0	1	2	0	3	0	0	0	6	0	0
1551_1	59	381	393	68	550	49	66	78	596	381	24
1550_1	12	251	212	44	707	4	69	26	448	314	14
155_1	0	0	0	0	0	0	0	0	0	0	1
1549_1	7	25	25	1	28	18	26	19	245	138	14
1548_1	1	8	2	0	1	0	1	0	7	1	0
1547_1	5	16	25	0	25	14	2	11	25	28	9
1546_1	68	9	13	17	189	0	19	16	3	19	0
1545_1	94	533	362	71	792	140	171	168	1335	410	84
1544_1	2	12	18	4	41	2	14	6	47	22	1
1543_1	25	24	181	41	230	2	115	183	75	91	52
1542_1	3	2	8	0	5	0	1	4	4	6	5
1541_1	2	3	7	0	30	4	5	8	28	8	5
1540_1	13	122	48	6	103	28	13	15	359	69	7
154_1	3	9	16	4	26	0	6	6	4	7	4
1539_1	11	83	83	19	126	2	25	17	140	86	3
1538_1	6	7	28	5	49	38	60	57	130	398	6
1537_1	0	0	0	0	1	0	0	0	0	0	0
1536_1	19	19	55	15	112	12	13	17	39	82	2
1535_1	14	75	43	7	96	45	20	19	187	97	14
1534_1	6	12	8	2	36	3	9	2	80	14	3
1533_1	35	27	32	37	146	37	14	15	67	44	5
1532_1	0	1	10	2	26	0	8	30	4	6	3
1531_1	19	56	60	20	54	41	2	11	59	54	6
1530_1	118	1345	1084	120	420	166	117	221	1799	1221	190
153_1	0	0	1	1	7	0	0	0	38	4	0
1529_1	52	258	220	28	392	84	86	188	901	186	45
1528_1	12	54	68	17	149	51	40	28	368	48	24
1527_1	29	68	79	11	125	7	29	40	103	40	16
1526_1	50	374	173	88	485	163	191	69	771	412	54
1525_1	12	91	84	15	113	19	24	39	198	70	15
1524_1	2	1	4	0	58	4	34	2	71	5	1
1523_1	5	64	28	1	189	27	21	13	152	36	11
1522_1	12	56	121	0	45	6	13	14	64	88	17
1521_1	7	18	15	4	63	31	10	2	107	15	1
1520_1	12	104	20	7	77	47	36	8	122	82	10
152_1	17	77	49	7	81	51	19	23	262	62	18
1519_1	11	99	88	6	105	15	41	20	148	148	11
1518_1	1	2	16	5	12	0	10	29	20	8	3
1517_1	12	24	11	17	105	3	25	7	66	118	2
1516_1	1	3	2	0	6	0	1	1	5	2	1
1515_1	0	3	3	0	3	1	1	8	1	0	0
1514_1	6	8	14	8	17	0	3	1	20	9	1
1513_1	80	217	137	48	538	87	85	51	1292	280	47
1512_1	1	5	8	1	7	0	2	3	1	3	0
1511_1	106	464	340	49	471	307	142	69	1531	414	69
1510_1	6	20	17	2	89	0	18	7	25	172	3
151_1	18	15	14	24	540	113	236	18	242	64	2
1509_1	0	0	0	0	1	0	0	1	2	0	0
1508_1	1480	2815	2338	732	3233	732	387	604	3320	2596	286
1507_1	38	74	112	27	189	11	14	15	237	109	23
1506_1	14	20	14	3	28	3	6	4	36	11	1
1505_1	2	11	8	2	35	0	10	15	11	13	1
1504_1	0	0	0	0	2	0	0	0	0	0	0
1503_1	14	130	84	15	162	23	26	25	283	74	26
1502_1	0	0	0	0	3	0	0	1	3	0	0
1501_1	16	178	85	17	268	15	72	63	202	108	13
1500_1	7	40	54	5	64	46	38	11	204	46	12
150_1	3	6	3	3	6	0	2	1	2	16	2
15_1	1	2	8	1	18	0	0	1	23	13	1
1499_1	6	33	22	7	27	6	4	13	106	21	2
1498_1	8	53	59	5	55	1	5	7	115	100	2
1497_1	290	151	295	98	346	46	48	13	138	147	10
1496_1	5	17	33	4	33	0	14	23	62	12	11
1495_1	4	42	17	3	32	0	4	3	121	39	10
1494_1	21	82	44	11	194	17	41	76	337	103	23
1493_1	0	1	5	0	1	0	0	0	1	7	1
1492_1	8	18	8	2	17	0	4	8	32	6	1
1491_1	8	19	69	7	111	1	33	91	49	39	36
1490_1	194	514	1286	134	2436	43	422	635	713	3415	101
149_1	26	84	94	18	101	12	35	72	125	84	7
1489_1	27	191	75	16	291	9	65	196	87	67	28
1488_1	30	165	52	27	167	32	51	16	214	169	20
1487_1	29	25	41	18	147	0	39	106	16	38	11
1486_1	5	9	11	2	7	15	0	2	27	6	0
1485_1	32	41	65	23	70	48	28	16	150	344	0
1484_1	32	133	90	27	216	27	44	18	256	91	10
1483_1	143	161	185	89	339	34	78	41	163	156	21
1482_1	0	20	4	1	27	0	13	0	46	22	1
1481_1	70	435	221	64	393	136	58	61	642	350	50
1480_1	5	16	33	5	65	0	33	41	54	35	11
148_1	17	95	91	8	74	24	24	16	117	74	9
1479_1	2	23	16	10	39	60	78	59	2209	36	24
1478_1	13	51	39	16	83	4	19	8	97	61	11
1477_1	39	135	166	31	281	76	38	69	416	154	49
1476_1	2	4	19	1	7	0	0	4	19	3	0
1475_1	1	5	7	1	15	0	0	3	31	7	2
1474_1	49	265	92	38	535	84	106	40	573	152	23
1473_1	0	0	0	0	1	0	0	0	0	3	0
1472_1	8	125	319	8	210	1	83	205	104	52	66
1471_1	1	0	2	0	2	0	3	1	0	1	0
1470_1	27	76	75	12	129	76	38	22	285	60	23
147_1	1	3	3	0	0	0	1	5	3	2	0
1469_1	40	123	109	25	214	17	50	27	334	61	18
1468_1	54	120	98	15	235	77	35	93	393	83	11
1467_1	0	11	15	4	11	0	10	17	5	5	5
1466_1	0	2	3	0	9	0	1	0	13	1	0
1465_1	51	138	384	71	149	21	31	24	98	84	5
1464_1	7	32	26	7	68	39	20	29	241	28	4
1463_1	49	73	164	36	363	2	110	237	301	130	94
1462_1	319	1065	1046	175	1643	351	338	163	3027	981	136
1461_1	0	2	4	0	7	0	0	5	10	0	2
1460_1	17	336	82	13	71	14	153	65	941	122	7
146_1	9	37	94	0	59	5	20	40	25	19	9
1459_1	1	0	0	0	1	0	0	0	0	6	0
1458_1	3	8	42	3	43	1	14	65	12	11	11
1457_1	0	3	2	0	4	3	1	1	5	0	0
1456_1	2	25	9	6	26	2	1	2	64	14	2
1455_1	38	53	78	13	90	4	23	53	20	28	24
1454_1	72	207	159	67	269	28	80	23	201	167	35
1453_1	0	0	0	0	0	0	0	1	2	0	1
1452_1	2	12	22	3	65	23	23	126	144	589	6
1451_1	23	27	120	15	281	4	103	305	27	106	34
1450_1	1	5	14	0	14	0	2	4	27	13	1
145_1	106	864	305	77	765	137	140	80	1204	441	63
1449_1	2	4	10	0	25	2	8	10	4	16	2
1448_1	0	0	7	0	7	0	4	2	20	1	2
1447_1	6	70	40	6	67	9	15	10	141	75	11
1446_1	223	58	55	81	342	521	123	12	623	238	2
1445_1	3	13	10	1	11	0	0	10	37	22	1
1444_1	24	12	0	4	24	0	0	0	0	0	0
1443_1	1	2	2	0	7	1	1	0	9	12	0
1442_1	0	0	0	0	0	0	0	0	0	1	1
1441_1	15	50	23	4	42	36	25	12	126	69	2
1440_1	0	0	0	0	1	0	0	0	0	0	0
144_1	0	0	0	0	0	0	0	1	0	1	0
1439_1	10	98	70	14	95	27	35	22	146	70	31
1438_1	13	14	17	6	694	1	65	8	80	19	9
1437_1	2	12	20	4	21	5	7	5	40	15	1
1436_1	7	10	11	0	25	1	4	3	31	13	2
1435_1	1	28	52	2	23	5	5	6	25	9	3
1434_1	2	3	4	0	14	0	0	0	8	2	1
1433_1	287	30	13	88	91	7	0	6	1	63	1
1432_1	321	1281	782	187	1267	559	248	167	2267	685	65
1431_1	0	0	0	1	3	0	0	5	1	2	0
1430_1	0	0	1	0	0	0	0	0	0	0	1
143_1	0	0	0	0	0	0	0	0	0	3	0
1429_1	1	3	2	2	12	2	8	16	12	15	5
1428_1	0	5	2	1	14	0	2	6	1	2	2
1427_1	0	0	1	0	17	0	5	1	39	5	1
1426_1	21	316	81	24	234	15	90	34	292	161	15
1425_1	0	0	3	0	0	0	0	0	0	0	0
1424_1	33	262	111	42	447	6	30	34	171	238	3
1423_1	47	191	145	37	237	75	60	28	454	129	25
1422_1	0	1	0	1	0	0	0	0	0	0	0
1421_1	2	2	7	0	5	4	3	3	5	10	0
1420_1	5	12	32	2	50	11	13	71	42	14	9
142_1	0	0	0	0	1	0	0	0	2	2	0
1419_1	30	272	183	21	307	92	83	84	275	258	38
1418_1	4	26	13	6	28	2	16	15	37	50	7
1417_1	4	22	65	2	229	4	17	152	16	24	18
1416_1	0	11	5	0	12	0	0	3	41	28	7
1415_1	61	265	123	37	207	60	48	31	406	142	39
1414_1	208	1470	475	131	1043	164	193	95	2958	420	68
1413_1	0	0	0	0	0	0	0	0	0	0	0
1412_1	12	57	111	9	237	2	52	131	47	145	20
1411_1	1	14	16	4	7	0	1	6	66	18	3
1410_1	7	65	36	11	78	15	6	18	62	47	9
141_1	0	3	3	0	11	0	9	4	2	2	3
1409_1	8	41	18	0	6	5	14	0	249	20	5
1408_1	30	7	9	18	50	0	1	5	20	36	1
1407_1	0	8	4	1	8	0	1	4	64	2	1
1406_1	2	49	127	6	57	1	16	48	523	62	32
1405_1	15	85	100	17	103	66	26	12	179	96	14
1404_1	15	76	125	12	244	17	55	181	90	79	38
1403_1	12	10	19	1	43	0	33	30	37	64	2
1402_1	3	4	9	0	16	0	3	8	16	8	2
1401_1	19	40	32	17	73	4	16	9	60	41	9
1400_1	70	324	162	54	559	28	88	82	203	365	24
140_1	5	10	7	1	20	5	2	3	55	3	2
14_1	17	64	91	33	141	7	21	25	150	170	21
1399_1	14	137	92	14	111	21	17	8	174	111	4
1398_1	8	5	3	0	23	2	6	4	24	5	2
1397_1	29	48	141	29	356	5	186	241	39	159	32
1396_1	11	10	8	7	35	0	0	7	25	6	1
1395_1	0	5	5	0	10	0	0	3	3	4	1
1394_1	6	12	14	0	14	18	6	7	33	21	0
1393_1	68	421	283	34	534	157	108	169	1081	275	41
1392_1	0	0	1	0	0	0	0	1	2	1	0
1391_1	0	9	2	1	9	3	0	3	10	7	1
1390_1	7	15	31	9	59	13	19	33	61	30	8
139_1	9	92	45	11	142	0	17	35	67	44	7
1389_1	24	10	25	15	236	16	240	26	95	465	16
1388_1	11	56	60	10	78	29	10	14	151	52	6
1387_1	15	38	44	28	109	14	28	36	44	55	6
1386_1	5	55	36	11	25	0	2	7	39	66	5
1385_1	1	52	8	0	10	0	21	4	295	34	8
1384_1	118	595	367	37	884	110	150	86	2714	361	44
1383_1	1	65	21	1	20	22	24	8	268	18	12
1382_1	2	3	7	1	12	1	2	3	10	4	1
1381_1	22	29	15	3	181	29	59	7	85	71	3
1380_1	5	38	14	3	41	3	8	4	67	24	4
138_1	0	2	3	0	39	0	8	9	11	4	0
1379_1	9	40	22	4	64	0	21	37	44	36	18
1378_1	49	253	210	35	247	85	72	29	426	252	39
1377_1	0	0	0	0	1	0	0	1	2	5	0
1376_1	11	23	38	11	126	3	46	67	44	35	13
1375_1	5	13	19	2	33	6	3	11	74	9	4
1374_1	6	13	34	6	35	19	8	14	26	16	5
1373_1	1	13	11	4	12	0	2	2	87	23	6
1372_1	3	8	11	1	13	9	2	4	44	10	5
1371_1	0	12	18	0	10	0	2	2	38	4	4
1370_1	9	56	61	6	90	2	16	41	65	40	15
137_1	3	5	8	0	33	0	3	6	22	11	3
1369_1	15	70	68	6	64	28	17	6	137	30	2
1368_1	36	112	136	32	158	40	80	51	162	57	17
1367_1	20	111	75	10	70	31	15	7	113	74	4
1366_1	12	74	66	12	160	54	17	22	276	103	17
1365_1	13	145	166	21	108	27	11	39	246	76	19
1364_1	8	26	27	10	40	2	7	13	29	16	7
1363_1	0	0	0	0	0	0	0	0	0	0	0
1362_1	93	494	258	86	476	196	87	42	715	235	47
1361_1	9	59	42	6	71	28	90	11	121	221	7
1360_1	3	5	46	4	34	1	4	23	34	33	7
136_1	7	23	24	5	48	4	12	10	40	40	0
1359_1	2	54	429	16	60	8	15	10	161	163	3
1358_1	2	2	4	3	5	0	1	5	14	1	1
1357_1	8	16	16	0	104	9	72	4	35	35	0
1356_1	14	10	13	5	31	0	2	9	4	19	5
1355_1	10	67	87	6	133	6	33	90	87	56	9
1354_1	1	3	14	3	8	0	1	6	5	3	7
1353_1	66	404	312	77	752	46	215	192	858	346	94
1352_1	79	966	512	91	698	156	188	153	531	532	53
1351_1	11	88	32	25	113	55	44	14	166	49	5
1350_1	0	6	6	1	3	0	0	2	10	3	0
135_1	7	17	6	6	24	3	7	0	30	31	1
1349_1	5	45	33	5	49	26	4	5	154	59	13
1348_1	0	0	0	0	0	0	0	0	0	0	0
1347_1	8	25	22	1	18	1	11	8	96	17	4
1346_1	0	2	8	0	4	7	2	0	8	12	0
1345_1	206	800	344	62	1124	172	183	63	3756	389	126
1344_1	2	11	11	0	22	0	0	7	27	3	1
1343_1	0	4	4	0	21	0	0	3	66	6	0
1342_1	1	7	3	0	4	0	1	0	1	1	0
1341_1	29	151	175	16	139	68	26	48	726	117	12
1340_1	55	321	445	52	471	53	101	121	470	197	62
134_1	1	12	5	5	14	7	0	6	59	8	1
1339_1	11	11	7	6	45	8	0	5	21	12	2
1338_1	16	76	86	14	127	38	25	19	207	47	12
1337_1	68	6	15	49	42	2	1	6	12	34	1
1336_1	4	30	23	0	53	25	14	10	130	55	3
1335_1	55	884	297	51	274	128	209	203	2474	287	52
1334_1	11	40	17	2	61	26	14	9	101	66	9
1333_1	3	23	5	2	17	4	1	8	58	20	4
